,image_id,color_os_mean,color_os_std,color_endo_mean,color_endo_std,color_zone_mean,color_zone_std,norm_os_mean,norm_os_std,norm_endo_mean,norm_endo_std,norm_zone_mean,norm_zone_std,norm_sqr_os_mean,norm_sqr_os_std,norm_sqr_endo_mean,norm_sqr_endo_std,norm_sqr_zone_mean,norm_sqr_zone_std
10,102,166.33454545454546,7.277667413066264,163.02080856123663,7.355192286228418,147.25033167495855,10.774629499516402,2.75248804763376,0.6717448271316948,2.4466227902356077,0.6789005446940579,0.9909728314675895,0.9945221758232611,8.0274315651449,3.694140929681598,6.4468690272861595,3.6784591937922073,1.9711015109111252,3.3576925977551833
11,104,158.0858484238766,7.910338064261728,169.83542948889485,7.468115959884286,155.27661932104363,8.504587080594295,0.6846745043748038,0.7368871148303985,1.7792060934334106,0.6956919385987826,0.4229809191364362,0.7922443498282906,1.011781796943952,1.3828871256946569,3.6495615963419104,2.286167013772961,0.8065639677883554,1.496156240417498
12,129,183.6855363713558,4.314144185510688,180.18076342166688,4.983448162577247,165.24595370736805,6.9277920698049655,1.857866480434915,0.4718241480839638,1.4745606751332476,0.5450237828688302,-0.15881168500056458,0.7576704558036542,3.6742858858387772,1.7429199424230204,2.4713801085420677,1.6002002741391803,0.5992856708904354,1.087418050037988
13,138,177.37925925925927,5.122052486408683,166.78307818480044,14.53080072257026,160.75368154624942,8.939547651701453,2.046129961024173,0.2276171961021234,1.5752497754035488,0.645729446616657,1.307311412667871,0.3972616009501883,4.238457405362177,0.9163571553409473,2.8983783731367843,1.6824328842153764,1.866879909281171,1.1462388184095345
14,142,177.1891891891892,4.457650990952392,175.61720867208672,7.23748910721475,151.48935116394256,4.989316027076356,3.228508755651778,0.3861227384048562,3.092343447238298,0.6269129456130909,1.0023829654069605,0.4321756842453832,10.572359554433456,2.540079128863135,9.955607837054922,3.812802294940829,1.1915474313910166,1.0565524678202558
15,148,173.1963450913727,3.8443631674316214,176.17320877613986,5.234744433639313,149.1450343560243,8.984517489605729,1.802337700043739,0.3248271645742804,2.053866015120454,0.44230659737229405,-0.22986340328689164,0.7591414271005055,3.353933871844322,1.1513440783541924,4.41400073414583,1.605012513012006,0.6291328905108243,1.2419951007874066
16,160,183.18607764390896,3.3659320061078426,183.42204675646386,6.468778860384301,163.75074729822947,8.843223862304173,2.3980363779497558,0.20286477392948515,2.4122582400033927,0.3898734016998585,1.2266687182149179,0.5329812385926985,5.791732586471845,0.9266894195517057,5.9709910858172845,1.746221571596664,1.7887851449388368,1.554596409596574
17,176,166.93574297188755,5.917201532773068,171.1671173044925,7.700160732135112,151.82591232499425,11.319452734699997,1.8778043251512926,0.48868020430069137,2.227258177935826,0.6359283351913273,0.6299382373433552,0.9348325292501672,3.7649574256322675,1.7953139346399136,5.36508383868123,2.549325295297171,1.270734040611518,1.8497078700828842
18,191,184.66438590489224,4.876222359544944,184.43221771467208,6.985179656840182,169.51008021390373,12.17038814447381,1.220706304948164,0.26261712271711907,1.2082024981882626,0.3761985504107965,0.4045457888976902,0.6554566385997455,1.559091636084418,0.6084474287391933,1.6012786259595435,0.8696781297865636,0.593280700399332,0.8420449764264846
19,201,169.09797891036908,5.148290906154029,178.17103235747302,6.193243424203002,155.34923516377907,7.706614256377618,1.281119540580247,0.4810141477097361,2.1288313638897565,0.5786459548528875,-0.003450499438329774,0.7200429338264503,1.8726418875534665,1.3547025677278608,4.86675411694833,2.28129436582753,0.5184737324997761,0.8939008712170873
20,205,188.16029510395708,3.0717650883464502,189.0218502427805,4.47092523443293,160.89693666769216,12.73501493834888,2.0953726709236875,0.17651381660450985,2.144880488544862,0.2569142021559956,0.5287296130613426,0.7317962235495908,4.4217437575061584,0.7257185842487943,4.666517217409897,1.0570184773709752,0.8150807165294399,1.4552075116807912
21,208,176.9747572815534,5.4149508679444915,183.2135922330097,5.512324710289968,153.35067795146387,8.26293850307472,2.6663632882935886,0.37429313345104087,3.097605074232613,0.3810238243578433,1.0334157522965133,0.571152207887548,7.249588534908396,1.9201179632851777,9.74033635063991,2.1834253879262504,1.3941629616693885,1.6868905863066468
22,215,170.86044176706827,10.319767040622251,181.86478285605918,9.283292327497378,163.30631994733378,14.07166762360993,1.6343229865654165,0.7111959439964363,2.392696961291473,0.6397663652929977,1.113723948088845,0.9697615168814816,3.1768112951730845,2.4448669676888333,6.134299750733662,2.8074797454489087,2.180818432170877,2.6752965388805907
23,239,188.33781763826607,9.802050761126209,188.2686725663717,11.131348979181592,155.57301904176904,10.933679339326483,2.7069304593903016,0.49846254308311694,2.703414233121118,0.5660611901861862,1.0407459812618103,0.5560091190662056,7.575937418831876,2.1192525540398184,7.628873786876843,2.4511029641492805,1.3922983379973861,1.6924767262432228
24,254,179.85558583106268,5.559523348378135,185.60725552050474,7.534799039707607,157.4927879608415,5.617971325007948,2.975641800584231,0.5008314522959811,3.4937828179306902,0.6787747994467918,0.961081948432213,0.5060967571044969,9.105276268993064,3.0384346647539546,12.667253607231746,4.19587055147308,1.1798124391539468,1.1271523259800869
25,262,171.40353460972017,6.3412332670764195,171.16767441860466,7.45941899888815,150.38493860845838,9.172896320475346,1.8082852380151737,0.4622003877306494,1.7910938389304212,0.5437028111601128,0.27627989896288324,0.668594902185556,3.483524700441956,1.4214290758221475,3.5036298867179214,1.8260298759786158,0.523349725799454,0.76377554110924
26,333,180.67359667359668,2.653109687525751,180.95528272133365,5.577398304321806,156.10205997392438,8.977297946276519,2.396021798979904,0.171176522936555,2.4141959583213226,0.3598492943035466,0.8106858306881548,0.5792081100281216,5.770221863191545,0.8293072838585699,5.957833639785768,1.7010209211506833,0.992693550800892,1.2343847851826286
27,346,184.68320382546324,1.6782597844379978,184.62779832587114,4.678288488396473,162.58215780499148,9.072545404149764,1.912909094283611,0.14720570033683789,1.9080492951955335,0.410348111596314,-0.025646538037461957,0.7957828772634612,3.6808907212046034,0.5548205813158525,3.809037685586833,1.4564706654613508,0.6339281326590199,0.9974872889237969
28,376,167.15470022205773,8.6914656343521,170.00201149425288,7.243804049207582,156.68046450646187,8.476589539911503,1.6163806221703672,0.6302206193923501,1.8228399639036335,0.5252502704037585,0.856890842419732,0.6146398933067827,3.0098643448351408,1.3120575611942025,3.598633380563421,1.5874263255798573,1.112044114266971,1.1505291055683808
29,379,166.51866404715128,7.570892545289646,176.3925032313658,4.403566254619312,154.62581525860762,8.118060734742944,2.079625938516216,0.6300474592912129,2.901323942318273,0.3664634934317742,1.0899065470267089,0.6755826356931696,4.721803845108764,2.4624784138742863,8.551976110287466,2.084795929557082,1.6443081789018132,1.8270051832636944
30,396,160.14973262032086,3.582344918579712,152.6290322580645,9.337072952566027,146.27127937336815,4.158138414409332,4.046058916331799,0.49334450770869176,3.010341724891464,1.2858598945436328,2.134780454739512,0.572640210718371,16.613981557714386,3.888223833982509,10.715592969018282,6.789253326665001,4.8852044008694175,2.3109034570282807
31,401,162.7111111111111,3.972622357468896,172.02788933511826,4.176962215491695,157.62798002577318,7.057812168643229,1.8541977826980225,0.2893192150414756,2.5327226259712385,0.3042009334644949,1.4840021377991466,0.514008252685524,3.521755025554478,1.0155506437197468,6.507222108027318,1.5560466423435788,2.466466828821263,1.6769147722304887
32,446,180.04680534918276,4.361629538493164,176.05923544943175,6.115910910238829,162.25005235602094,6.772046602062402,1.9580792522885657,0.2513546970690543,1.7282810964965765,0.35245151395308355,0.9324769130870594,0.3902637092803111,3.897253541981624,0.8943627878059002,3.111177618195229,1.1367731614544627,1.0218189562215985,0.9014089573289514
33,470,182.16277195809832,6.089787495148826,188.25275974025973,6.361708873127653,158.243134555467,16.876763111042166,1.491500919107074,0.33900222284992354,1.8305142914006416,0.35413936050023864,0.15995852034262995,0.9394843767064919,2.3394974987944366,1.019383253459524,3.4761972576775118,1.151615464163834,0.9082176223057892,1.2064975598514034
34,536,177.70344827586206,6.706275124122784,185.7835926449788,5.885744972571646,171.4099880382775,6.3871297587320734,1.7234564485872548,0.37624989839307416,2.1767861199194014,0.33021474766699177,1.3703671805352262,0.35834451737627876,3.111866116217792,1.2124948130173085,4.847439591450538,1.4488977481622844,2.0063170026217034,0.7526303346664508
35,578,178.71259259259259,3.326268727693843,182.9554054054054,2.381666569118622,165.85670810031027,7.519301081242687,1.532266984940179,0.24879649545580235,1.8496186618850141,0.1781426409741051,0.5706793113302923,0.5624247198413356,2.409741809288757,0.7457994647694254,3.4528239949265385,0.630404130428567,0.6419964418690215,0.8075812538034809
36,582,169.33598409542745,2.9228715856003773,174.35195478969797,4.9376501954713605,153.33992073976222,7.928559116476765,1.572813873138068,0.2880334309259155,2.0671110757973583,0.4865791345470629,-0.0035129940219795963,0.7813172825889517,2.556706736866525,0.9022093038868609,4.509707453860682,1.767461937388114,0.6104690371991823,0.8823891456038702
37,649,180.1313672922252,4.126863216437828,183.32432432432432,8.460573279579704,157.2857991681521,12.533437881199113,3.1653205130954087,0.2909557816319809,3.3904332101412824,0.5964948636556902,1.5546419464081729,0.8836435869100253,10.103909217487656,1.7549401368540403,11.850843474796545,3.7723385208782227,3.1977375702190085,3.661399721481298
38,685,174.70833333333334,3.6516263499980393,183.46510590858418,4.763147949518925,159.42229854689563,10.308814225081864,1.7169813924455923,0.24507122666295356,2.3046737768612062,0.31966866236638963,0.6910912994116002,0.6918543973105776,3.0080850081424892,0.8635178091688567,5.413709271450814,1.4040276366801094,0.9562696912003966,1.5867555367482848
39,700,167.96164383561643,6.412629451004218,182.87685774946922,4.724660369166085,153.03376166808098,8.685086682326755,2.614665062693555,0.5387453977918317,3.8677396266558484,0.39693374605000403,1.360526198443562,0.7296617581410272,7.126719993712168,2.733071235086176,15.116966218357211,2.9358652196324577,2.383437817944745,2.6949686010745912
40,708,182.22104566512243,3.3575946635133627,186.256971408401,4.834534434270467,155.1827308407354,15.44582630209768,2.297046689178469,0.17959085775531644,2.512920086270933,0.2585893393664524,0.8508226394628171,0.8261655954119042,5.308676368455057,0.8102232228486971,6.381635806417892,1.2548763260167752,1.406448754864781,2.2116325360786746
41,739,168.0558659217877,6.7730328487945375,178.47350510452114,7.401428274973372,166.03305937193326,4.93740989780354,1.253725906391718,0.44237071411419027,1.9341387417539404,0.4834134404128377,1.1216092611678237,0.3224796913179832,1.767520497063634,1.1779428114621753,3.974581226725292,1.6530902885044412,1.362000486049973,0.7464585233314012
42,763,166.7092936802974,4.5226677186074635,175.81606580329017,4.69406504164577,155.83377215515026,7.243668321300435,1.6077312344300023,0.35736688245331155,2.3273195317123645,0.3709101562036772,0.7483819599950483,0.5723717342440532,2.7125108108362177,1.1782552595891016,5.553990546664896,1.6311098268983721,0.8876849602075748,1.5982435759632865
43,765,178.91597899474868,5.745580489328187,183.5242962729989,5.485516767020357,160.55928170594837,11.731841940163083,2.1438312762378353,0.3814957786456899,2.449814908627609,0.3642280347817582,0.9249809723283446,0.7789723221567817,4.741551570100027,1.5210394431440515,6.134255147855081,1.585455580840549,1.4623876778558187,2.1685767760857173
44,779,172.64251781472683,5.87027192495889,182.36147757255938,7.336876455830845,156.8608287091417,6.842913197829956,2.0888860022692013,0.43705744575431704,2.812488551085886,0.5462500757361206,0.9138970378143614,0.5094731899975845,4.554463941365492,1.7923991972159132,8.208480995230905,2.694030933165004,1.0947707270521791,1.3524045610371753
45,791,162.85561497326202,5.520550621746207,163.0448577680525,4.304488628623557,143.7011140428027,6.444717570966268,2.7872322536942225,0.6013357785900775,2.807845861130341,0.46887406678769483,0.7007942297134234,0.7020023044556944,8.13026835464591,2.893069478631594,8.10384127037282,2.4957669882684614,0.983919787860736,1.3388724626914899
46,802,144.10158013544017,10.1907350581112,165.85166240409208,9.347076486865797,150.30798440196892,6.876577850926848,-0.702842486050002,1.207933423835669,1.8752493977703641,1.1079324542587357,0.03281820109633759,0.8150980454674043,1.9530907166163092,1.7031262082565037,4.7440746270379,3.044791139978432,0.6654618580479824,1.4761330064659823
47,817,165.3041543026706,4.475559804176503,169.26156168519282,5.728564300093676,156.07765645727946,6.287035928441604,1.2714017601713774,0.3752443836181963,1.6032026876430359,0.48030004599645404,0.49782445399448966,0.527123985596615,1.7572707832038765,0.9486777140956849,2.800946991850049,1.4491685622224968,0.5256888831861722,0.7344429242398844
48,887,189.74793698424605,3.4041705618745945,187.9750483219118,6.245721879504297,161.1682427107959,12.447057471608813,2.552694617653618,0.2115521606915733,2.4425184615635214,0.38814035156927107,0.7766096755044426,0.7735223175542046,6.5610041276910245,1.091592859607332,6.116549367594948,1.8532187639820226,1.2014593638415436,1.8313763108271053
49,890,180.09153122326774,3.9934940845725717,190.91703958691912,5.43291132701844,162.4848159486949,7.551207791175004,1.3624714347028988,0.31201537937335233,2.2082783965919126,0.42447837730624205,-0.013157483125442668,0.5899828355305196,1.9536820073468724,0.7810280417947002,5.056675369655089,1.6427439094325054,0.3482528655828284,0.7392202542305191
